Fri, Apr 04, 2025
3:43:48 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
186.2500000	-36.3699989	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0707509	0.0839804	0.0140279	-0.0124292	-0.0713890	-0.0848742	-0.0147113	0.0119565
187.5150000	2564.3000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0806219	0.0939038	-0.0507063	-0.0813443	-0.0812833	-0.0948202	0.0501024	0.0809440
189.1250000	-2591.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0815312	0.0991540	0.0820843	0.0508239	-0.0821995	-0.1000844	-0.0828189	-0.0513443
190.3600000	-36.4300003	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0744629	0.0884901	0.0148138	-0.0131867	-0.0752165	-0.0894740	-0.0154843	0.0127209
191.6750000	2563.8000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0844462	0.0984825	-0.0506961	-0.0828887	-0.0851169	-0.0993972	0.0500984	0.0824898
193.2650000	-2591.2001953	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0853863	0.1038321	0.0836526	0.0508055	-0.0860620	-0.1047511	-0.0843661	-0.0513222
194.5400000	-36.4099998	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0784674	0.0932668	0.0156211	-0.0139809	-0.0791348	-0.0941737	-0.0162776	0.0135101
195.8450000	2564.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0883604	0.1031824	-0.0506393	-0.0844449	-0.0890374	-0.1040834	0.0500600	0.0840490
197.5350000	-2590.8000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0894105	0.1087207	0.0852600	0.0507385	-0.0901145	-0.1096716	-0.0859770	-0.0512589
199.0750000	-36.5299988	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0828064	0.0985053	0.0165216	-0.0148661	-0.0835005	-0.0994373	-0.0171718	0.0144028
200.5500000	2563.6999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0928386	0.1085649	-0.0505237	-0.0861964	-0.0935543	-0.1094992	0.0499576	0.0858008
202.3000000	-2590.6000977	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0940107	0.1143082	0.0870515	0.0506147	-0.0947259	-0.1152508	-0.0877438	-0.0511348
203.8000000	-36.3600006	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0875148	0.1041943	0.0174992	-0.0158379	-0.0882362	-0.1051307	-0.0181291	0.0153679
205.3000000	2563.6000977	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0975352	0.1142317	-0.0503383	-0.0879833	-0.0982753	-0.1151517	0.0497896	0.0875623
207.0500000	-2590.3000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0987372	0.1200738	0.0888490	0.0504110	-0.0994801	-0.1210059	-0.0895135	-0.0509286
208.5000000	-36.3499985	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0923514	0.1100485	0.0185223	-0.0168472	-0.0930771	-0.1109549	-0.0191345	0.0163603
210.0000000	2563.5000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1023230	0.1200225	-0.0500605	-0.0897503	-0.1030837	-0.1209103	0.0495327	0.0892939
