Fri, Apr 04, 2025
2:15:26 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
230.3000000	3858.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0126087	0.0149584	-0.0074709	-0.0127447	-0.0132119	-0.0155783	0.0069544	0.0122650
232.1500000	-3873.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0127069	0.0156909	0.0123281	0.0069481	-0.0132988	-0.0163002	-0.0128265	-0.0074105
233.7000000	-30.6299992	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0116073	0.0140194	0.0022510	-0.0025654	-0.0121931	-0.0146255	-0.0027600	0.0020847
235.3000000	3856.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0130915	0.0155779	-0.0072216	-0.0127423	-0.0136718	-0.0161708	0.0067011	0.0122372
237.1000000	-3872.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0131519	0.0162373	0.0122522	0.0066363	-0.0137185	-0.0168102	-0.0127235	-0.0070917
238.6000000	-30.3899994	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0120272	0.0145528	0.0023581	-0.0026895	-0.0125830	-0.0151198	-0.0028567	0.0021847
240.1000000	3856.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0134434	0.0160390	-0.0067735	-0.0124852	-0.0139916	-0.0166001	0.0062341	0.0119366
241.9000000	-3871.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0134267	0.0165647	0.0118551	0.0060571	-0.0139673	-0.0170908	-0.0122809	-0.0065090
243.4000000	-30.3099995	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0122528	0.0148405	0.0024290	-0.0027656	-0.0127810	-0.0153697	-0.0029155	0.0022459
244.9000000	3855.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0135428	0.0162235	-0.0059797	-0.0117878	-0.0140482	-0.0167394	0.0054101	0.0111659
246.7000000	-3870.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0133983	0.0165058	0.0109313	0.0050773	-0.0138925	-0.0169592	-0.0112798	-0.0054902
248.2000000	-30.4200001	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0121376	0.0147279	0.0024273	-0.0027847	-0.0126148	-0.0151838	-0.0028916	0.0022379
249.7500000	3854.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0132045	0.0158941	-0.0046925	-0.0104215	-0.0136504	-0.0163504	0.0040762	0.0096993
251.6000000	-3869.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0128286	0.0157788	0.0092077	0.0035197	-0.0132763	-0.0161397	-0.0094838	-0.0039155
253.1000000	-30.2900009	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0114616	0.0139401	0.0023026	-0.0027001	-0.0118849	-0.0143122	-0.0027426	0.0021142
254.5500000	3854.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0122129	0.0147800	-0.0028925	-0.0082570	-0.0125810	-0.0151517	0.0022833	0.0074773
256.1500000	-3868.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0116705	0.0143388	0.0070150	0.0017671	-0.0120944	-0.0146211	-0.0072410	-0.0021687
257.4000000	-30.2500000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0103057	0.0125456	0.0020553	-0.0024795	-0.0107192	-0.0129185	-0.0024978	0.0019031
258.7500000	3852.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0108402	0.0131539	-0.0013070	-0.0060938	-0.0111659	-0.0134799	0.0007120	0.0052857
260.5000000	-3868.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0101035	0.0123558	0.0047228	0.0001740	-0.0104788	-0.0125843	-0.0049685	-0.0006242
