Wed, Apr 02, 2025
2:01:36 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
217.9500000	-1321.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0102848	0.0124179	0.0058549	0.0018000	-0.0107710	-0.0130164	-0.0064316	-0.0022572
219.4500000	-40.5499992	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0101699	0.0121627	0.0018777	-0.0021237	-0.0106781	-0.0127562	-0.0024238	0.0016734
220.9500000	1302.1999512	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0105867	0.0125765	-0.0021533	-0.0063583	-0.0111611	-0.0131682	0.0016694	0.0059436
222.7000000	-1321.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0107359	0.0130314	0.0060344	0.0017320	-0.0113180	-0.0136141	-0.0064994	-0.0021512
224.2000000	-40.4700012	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0106398	0.0127879	0.0020264	-0.0022206	-0.0112231	-0.0133651	-0.0024900	0.0017993
225.7000000	1302.2999268	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0110894	0.0132062	-0.0020389	-0.0064773	-0.0116714	-0.0137829	0.0015773	0.0060561
227.5000000	-1320.8999023	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0112506	0.0136520	0.0061484	0.0016248	-0.0118251	-0.0142212	-0.0066021	-0.0020502
229.0000000	-40.3499985	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0111591	0.0134184	0.0021375	-0.0023347	-0.0117427	-0.0139916	-0.0025986	0.0019032
230.5000000	1302.2999268	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0115984	0.0138237	-0.0019168	-0.0065771	-0.0121691	-0.0143847	0.0014583	0.0061385
232.3500000	-1321.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0117474	0.0142569	0.0062251	0.0014810	-0.0123140	-0.0148094	-0.0066746	-0.0019203
233.8000000	-40.5499992	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0116567	0.0140238	0.0022474	-0.0024521	-0.0122143	-0.0145683	-0.0026972	0.0019988
235.4000000	1302.1999512	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0120660	0.0143982	-0.0017544	-0.0066198	-0.0126194	-0.0149381	0.0012942	0.0061551
237.1500000	-1321.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0121838	0.0147898	0.0062348	0.0012847	-0.0127353	-0.0153206	-0.0066810	-0.0017406
238.7000000	-40.5000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0120681	0.0145212	0.0023289	-0.0025589	-0.0126074	-0.0150433	-0.0027870	0.0020827
240.2000000	1302.1999512	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0124223	0.0148397	-0.0015215	-0.0065601	-0.0129479	-0.0153461	0.0010622	0.0060737
242.0500000	-1321.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0124637	0.0151217	0.0061061	0.0010074	-0.0129896	-0.0156162	-0.0065325	-0.0014641
243.5500000	-40.4099998	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0122842	0.0147991	0.0023868	-0.0026285	-0.0127952	-0.0152820	-0.0028306	0.0021390
245.0500000	1302.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0125306	0.0150023	-0.0011816	-0.0063129	-0.0130221	-0.0154714	0.0007072	0.0057726
246.8500000	-1321.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0124471	0.0151061	0.0057464	0.0005954	-0.0129194	-0.0155342	-0.0061340	-0.0010561
248.4000000	-40.3600006	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0121417	0.0146469	0.0023721	-0.0026461	-0.0126093	-0.0150734	-0.0028000	0.0021303
249.9000000	1301.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0122136	0.0146695	-0.0006878	-0.0057620	-0.0126562	-0.0150691	0.0002116	0.0051732
251.6500000	-1320.8999023	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0119257	0.0144820	0.0050589	0.0000329	-0.0123448	-0.0148250	-0.0053922	-0.0005011
253.2000000	-40.4399986	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0114477	0.0138436	0.0022499	-0.0025679	-0.0118633	-0.0141930	-0.0026539	0.0020216
254.7000000	1302.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0112947	0.0136154	-0.0000921	-0.0048629	-0.0116766	-0.0139390	-0.0003696	0.0042295
256.5500000	-1320.8999023	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0107720	0.0130879	0.0040364	-0.0005766	-0.0111472	-0.0133637	-0.0043479	0.0000953
